CaseID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Role
273,End,End,2011/02/17 21:35:00.000,2011/02/17 21:35:00.000,Variant 6,End
272,Create Purchase Requisition,Immanuel Karagianni,2011/02/06 17:48:00.000,2011/02/06 18:26:00.000,Variant 2,Requester
272,Create Request for Quotation Requester,Esmana Liubiata,2011/02/06 19:30:00.000,2011/02/06 19:41:00.000,Variant 2,Requester
272,Analyze Request for Quotation,Karel de Groot,2011/02/09 01:45:00.000,2011/02/09 02:08:00.000,Variant 2,Purchasing Agent
272,Send Request for Quotation to Supplier,Karel de Groot,2011/02/09 18:04:00.000,2011/02/09 18:30:00.000,Variant 2,Purchasing Agent
272,Create Quotation comparison Map,Karel de Groot,2011/02/09 18:50:00.000,2011/02/10 00:07:00.000,Variant 2,Purchasing Agent
272,Analyze Quotation comparison Map,Clement Duchot,2011/02/10 06:36:00.000,2011/02/10 07:09:00.000,Variant 2,Requester
272,Choose best option,Anna Kaufmann,2011/02/10 07:09:00.000,2011/02/10 07:09:00.000,Variant 2,Requester
272,Settle conditions with supplier,Magdalena Predutta,2011/02/10 23:23:00.000,2011/02/11 08:17:00.000,Variant 2,Purchasing Agent
272,Create Purchase Order,Magdalena Predutta,2011/02/12 09:19:00.000,2011/02/12 09:31:00.000,Variant 2,Purchasing Agent
272,Confirm Purchase Order,Kiu Kan,2011/02/13 07:53:00.000,2011/02/13 08:10:00.000,Variant 2,Supplier
272,Deliver Goods Services,Karen Clarens,2011/02/15 12:46:00.000,2011/02/16 15:02:00.000,Variant 2,Supplier
272,Release Purchase Order,Penn Osterwalder,2011/02/16 22:49:00.000,2011/02/16 22:50:00.000,Variant 2,Requester
272,Approve Purchase Order for payment,Francois de Perrier,2011/02/17 04:28:00.000,2011/02/17 04:29:00.000,Variant 2,Purchasing Agent
272,Send invoice,Sean Manney,2011/02/17 19:02:00.000,2011/02/17 19:02:00.000,Variant 2,Supplier
272,Release Supplier's Invoice,Karalda Nimwada,2011/02/18 09:18:00.000,2011/02/18 09:21:00.000,Variant 2,Financial Manager
272,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/18 09:21:00.000,2011/02/18 09:21:00.000,Variant 2,Financial Manager
272,Pay invoice,Pedro Alvares,2011/02/18 10:07:00.000,2011/02/18 10:14:00.000,Variant 2,Financial Manager
272,End,End,2011/02/18 10:14:00.000,2011/02/18 10:14:00.000,Variant 2,End
270,Create Purchase Requisition,Tesca Lobes,2011/02/06 11:48:00.000,2011/02/06 11:57:00.000,Variant 2,Requester
270,Create Request for Quotation Requester,Fjodor Kowalski,2011/02/06 15:01:00.000,2011/02/06 15:12:00.000,Variant 2,Requester
270,Analyze Request for Quotation,Karel de Groot,2011/02/09 17:48:00.000,2011/02/09 18:04:00.000,Variant 2,Purchasing Agent
270,Send Request for Quotation to Supplier,Francois de Perrier,2011/02/10 05:51:00.000,2011/02/10 06:09:00.000,Variant 2,Purchasing Agent
270,Create Quotation comparison Map,Magdalena Predutta,2011/02/10 18:23:00.000,2011/02/10 19:59:00.000,Variant 2,Purchasing Agent
270,Analyze Quotation comparison Map,Miu Hanwan,2011/02/11 02:45:00.000,2011/02/11 02:54:00.000,Variant 2,Requester
270,Choose best option,Kim Passa,2011/02/11 02:54:00.000,2011/02/11 02:54:00.000,Variant 2,Requester
270,Settle conditions with supplier,Karel de Groot,2011/02/11 16:06:00.000,2011/02/11 20:20:00.000,Variant 2,Purchasing Agent
270,Create Purchase Order,Magdalena Predutta,2011/02/13 08:55:00.000,2011/02/13 09:05:00.000,Variant 2,Purchasing Agent
270,Confirm Purchase Order,Karen Clarens,2011/02/14 00:46:00.000,2011/02/14 01:12:00.000,Variant 2,Supplier
270,Deliver Goods Services,Esmeralda Clay,2011/02/16 20:07:00.000,2011/02/18 08:10:00.000,Variant 2,Supplier
270,Release Purchase Order,Christian Francois,2011/02/18 15:56:00.000,2011/02/18 15:57:00.000,Variant 2,Requester
270,Approve Purchase Order for payment,Magdalena Predutta,2011/02/19 03:31:00.000,2011/02/19 03:32:00.000,Variant 2,Purchasing Agent
270,Send invoice,Esmeralda Clay,2011/02/20 09:18:00.000,2011/02/20 09:18:00.000,Variant 2,Supplier
270,Release Supplier's Invoice,Karalda Nimwada,2011/02/20 23:28:00.000,2011/02/20 23:31:00.000,Variant 2,Financial Manager
270,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/20 23:31:00.000,2011/02/20 23:31:00.000,Variant 2,Financial Manager
270,Pay invoice,Pedro Alvares,2011/02/21 00:33:00.000,2011/02/21 00:45:00.000,Variant 2,Financial Manager
270,End,End,2011/02/21 00:45:00.000,2011/02/21 00:45:00.000,Variant 2,End
761,Create Purchase Requisition,Anna Kaufmann,2011/04/20 18:26:00.000,2011/04/20 19:22:00.000,Variant 2,Requester
761,Create Request for Quotation Requester,Anna Kaufmann,2011/04/21 02:08:00.000,2011/04/21 02:19:00.000,Variant 2,Requester
761,Analyze Request for Quotation,Karel de Groot,2011/04/25 10:33:00.000,2011/04/25 10:57:00.000,Variant 2,Purchasing Agent
761,Send Request for Quotation to Supplier,Magdalena Predutta,2011/04/26 16:07:00.000,2011/04/26 16:23:00.000,Variant 2,Purchasing Agent
761,Create Quotation comparison Map,Karel de Groot,2011/04/26 19:21:00.000,2011/04/26 23:37:00.000,Variant 2,Purchasing Agent
761,Analyze Quotation comparison Map,Tesca Lobes,2011/04/27 06:08:00.000,2011/04/27 06:33:00.000,Variant 2,Requester
761,Choose best option,Christian Francois,2011/04/27 06:33:00.000,2011/04/27 06:33:00.000,Variant 2,Requester
761,Settle conditions with supplier,Francois de Perrier,2011/04/27 08:48:00.000,2011/04/27 16:13:00.000,Variant 2,Purchasing Agent
761,Create Purchase Order,Francois de Perrier,2011/04/27 16:55:00.000,2011/04/27 17:07:00.000,Variant 2,Purchasing Agent
761,Confirm Purchase Order,Karen Clarens,2011/04/29 23:25:00.000,2011/04/29 23:49:00.000,Variant 2,Supplier
761,Deliver Goods Services,Esmeralda Clay,2011/04/30 12:27:00.000,2011/04/30 16:49:00.000,Variant 2,Supplier
761,Release Purchase Order,Fjodor Kowalski,2011/05/01 00:45:00.000,2011/05/01 00:46:00.000,Variant 2,Requester
761,Approve Purchase Order for payment,Magdalena Predutta,2011/05/01 09:13:00.000,2011/05/01 09:14:00.000,Variant 2,Purchasing Agent
761,Send invoice,Kiu Kan,2011/05/07 01:41:00.000,2011/05/07 01:41:00.000,Variant 2,Supplier
761,Release Supplier's Invoice,Pedro Alvares,2011/05/07 15:56:00.000,2011/05/07 15:59:00.000,Variant 2,Financial Manager
761,Authorize Supplier's Invoice payment,Pedro Alvares,2011/05/07 15:59:00.000,2011/05/07 15:59:00.000,Variant 2,Financial Manager
761,Pay invoice,Karalda Nimwada,2011/05/07 16:29:00.000,2011/05/07 16:38:00.000,Variant 2,Financial Manager
761,End,End,2011/05/07 16:38:00.000,2011/05/07 16:38:00.000,Variant 2,End
269,Create Purchase Requisition,Elvira Lores,2011/02/06 08:12:00.000,2011/02/06 09:07:00.000,Variant 20,Requester
269,Analyze Purchase Requisition,Heinz Gutschmidt,2011/02/07 04:39:00.000,2011/02/07 04:46:00.000,Variant 20,Requester Manager
269,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2011/02/07 04:50:00.000,2011/02/07 04:52:00.000,Variant 20,Requester Manager
269,Analyze Request for Quotation,Francois de Perrier,2011/02/09 11:58:00.000,2011/02/09 12:08:00.000,Variant 20,Purchasing Agent
269,Send Request for Quotation to Supplier,Francois de Perrier,2011/02/10 06:09:00.000,2011/02/10 06:50:00.000,Variant 20,Purchasing Agent
269,Create Quotation comparison Map,Karel de Groot,2011/02/10 22:29:00.000,2011/02/10 23:51:00.000,Variant 20,Purchasing Agent
269,Analyze Quotation comparison Map,Anne Olwada,2011/02/11 06:36:00.000,2011/02/11 07:03:00.000,Variant 20,Requester
269,Choose best option,Clement Duchot,2011/02/11 07:03:00.000,2011/02/11 07:03:00.000,Variant 20,Requester
269,Settle conditions with supplier,Francois de Perrier,2011/02/12 03:37:00.000,2011/02/12 10:25:00.000,Variant 20,Purchasing Agent
269,Create Purchase Order,Karel de Groot,2011/02/12 16:09:00.000,2011/02/12 16:16:00.000,Variant 20,Purchasing Agent
269,Confirm Purchase Order,Esmeralda Clay,2011/02/12 23:49:00.000,2011/02/13 00:10:00.000,Variant 20,Supplier
269,Deliver Goods Services,Sean Manney,2011/02/18 08:32:00.000,2011/02/20 05:33:00.000,Variant 20,Supplier
269,Release Purchase Order,Elvira Lores,2011/02/20 12:51:00.000,2011/02/20 12:52:00.000,Variant 20,Requester
269,Settle dispute with supplier Purchasing Agent,Francois de Perrier,2011/02/20 15:07:00.000,2011/02/20 23:24:00.000,Variant 20,Purchasing Agent
269,Release Purchase Order,Penn Osterwalder,2011/02/21 06:45:00.000,2011/02/21 06:46:00.000,Variant 20,Requester
269,Approve Purchase Order for payment,Karel de Groot,2011/02/22 00:58:00.000,2011/02/22 00:59:00.000,Variant 20,Purchasing Agent
269,Send invoice,Kiu Kan,2011/02/22 19:28:00.000,2011/02/22 19:28:00.000,Variant 20,Supplier
269,Release Supplier's Invoice,Karalda Nimwada,2011/02/23 09:46:00.000,2011/02/23 09:48:00.000,Variant 20,Financial Manager
269,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/23 09:48:00.000,2011/02/23 09:48:00.000,Variant 20,Financial Manager
269,Pay invoice,Pedro Alvares,2011/02/23 10:55:00.000,2011/02/23 11:02:00.000,Variant 20,Financial Manager
269,End,End,2011/02/23 11:02:00.000,2011/02/23 11:02:00.000,Variant 20,End
268,Create Purchase Requisition,Alberto Duport,2011/02/06 02:55:00.000,2011/02/06 03:16:00.000,Variant 3,Requester
268,Analyze Purchase Requisition,Francis Odell,2011/02/06 22:38:00.000,2011/02/06 22:46:00.000,Variant 3,Requester Manager
268,End,End,2011/02/06 22:46:00.000,2011/02/06 22:46:00.000,Variant 3,End
266,Create Purchase Requisition,Kim Passa,2011/02/05 23:32:00.000,2011/02/06 00:01:00.000,Variant 9,Requester
266,Create Request for Quotation Requester,Penn Osterwalder,2011/02/06 08:09:00.000,2011/02/06 08:17:00.000,Variant 9,Requester
266,Analyze Request for Quotation,Karel de Groot,2011/02/06 22:32:00.000,2011/02/06 23:08:00.000,Variant 9,Purchasing Agent
266,Send Request for Quotation to Supplier,Magdalena Predutta,2011/02/07 15:36:00.000,2011/02/07 15:48:00.000,Variant 9,Purchasing Agent
266,Create Quotation comparison Map,Magdalena Predutta,2011/02/07 20:39:00.000,2011/02/08 00:55:00.000,Variant 9,Purchasing Agent
266,Analyze Quotation comparison Map,Penn Osterwalder,2011/02/08 08:04:00.000,2011/02/08 08:19:00.000,Variant 9,Requester
266,Choose best option,Penn Osterwalder,2011/02/08 08:19:00.000,2011/02/08 08:19:00.000,Variant 9,Requester
266,Settle conditions with supplier,Magdalena Predutta,2011/02/08 12:50:00.000,2011/02/08 16:48:00.000,Variant 9,Purchasing Agent
266,Create Purchase Order,Karel de Groot,2011/02/09 06:39:00.000,2011/02/09 06:47:00.000,Variant 9,Purchasing Agent
266,Confirm Purchase Order,Kiu Kan,2011/02/10 19:04:00.000,2011/02/10 19:10:00.000,Variant 9,Supplier
266,Deliver Goods Services,Esmeralda Clay,2011/02/11 08:21:00.000,2011/02/11 13:04:00.000,Variant 9,Supplier
266,Release Purchase Order,Nico Ojenbeer,2011/02/11 20:26:00.000,2011/02/11 20:27:00.000,Variant 9,Requester
266,Approve Purchase Order for payment,Karel de Groot,2011/02/11 22:42:00.000,2011/02/11 22:43:00.000,Variant 9,Purchasing Agent
266,Send invoice,Sean Manney,2011/02/12 09:11:00.000,2011/02/12 09:11:00.000,Variant 9,Supplier
266,Release Supplier's Invoice,Pedro Alvares,2011/02/12 23:23:00.000,2011/02/12 23:28:00.000,Variant 9,Financial Manager
266,Settle dispute with supplier Financial Manager,Pedro Alvares,2011/02/12 23:50:00.000,2011/02/13 00:09:00.000,Variant 9,Financial Manager
266,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/13 00:09:00.000,2011/02/13 00:09:00.000,Variant 9,Financial Manager
266,Pay invoice,Pedro Alvares,2011/02/13 01:06:00.000,2011/02/13 01:14:00.000,Variant 9,Financial Manager
266,End,End,2011/02/13 01:14:00.000,2011/02/13 01:14:00.000,Variant 9,End
263,Create Purchase Requisition,Christian Francois,2011/02/05 16:07:00.000,2011/02/05 16:43:00.000,Variant 1,Requester
263,Analyze Purchase Requisition,Maris Freeman,2011/02/06 04:52:00.000,2011/02/06 04:58:00.000,Variant 1,Requester Manager
263,Create Request for Quotation Requester Manager,Francis Odell,2011/02/06 05:01:00.000,2011/02/06 05:02:00.000,Variant 1,Requester Manager
263,Analyze Request for Quotation,Francois de Perrier,2011/02/09 13:43:00.000,2011/02/09 14:04:00.000,Variant 1,Purchasing Agent
263,Send Request for Quotation to Supplier,Karel de Groot,2011/02/11 10:35:00.000,2011/02/11 10:56:00.000,Variant 1,Purchasing Agent
263,Create Quotation comparison Map,Karel de Groot,2011/02/12 10:58:00.000,2011/02/12 15:10:00.000,Variant 1,Purchasing Agent
263,Analyze Quotation comparison Map,Tesca Lobes,2011/02/12 21:36:00.000,2011/02/12 21:47:00.000,Variant 1,Requester
263,Choose best option,Tesca Lobes,2011/02/12 21:47:00.000,2011/02/12 21:47:00.000,Variant 1,Requester
263,Settle conditions with supplier,Karel de Groot,2011/02/13 09:46:00.000,2011/02/13 21:28:00.000,Variant 1,Purchasing Agent
263,Create Purchase Order,Karel de Groot,2011/02/14 05:51:00.000,2011/02/14 05:59:00.000,Variant 1,Purchasing Agent
263,Confirm Purchase Order,Kiu Kan,2011/02/15 15:14:00.000,2011/02/15 15:39:00.000,Variant 1,Supplier
263,Deliver Goods Services,Kiu Kan,2011/02/16 10:02:00.000,2011/02/17 04:49:00.000,Variant 1,Supplier
263,Release Purchase Order,Immanuel Karagianni,2011/02/17 12:30:00.000,2011/02/17 12:31:00.000,Variant 1,Requester
263,Approve Purchase Order for payment,Magdalena Predutta,2011/02/18 01:18:00.000,2011/02/18 01:19:00.000,Variant 1,Purchasing Agent
263,Send invoice,Esmeralda Clay,2011/02/18 08:10:00.000,2011/02/18 08:10:00.000,Variant 1,Supplier
263,Release Supplier's Invoice,Karalda Nimwada,2011/02/18 22:27:00.000,2011/02/18 22:30:00.000,Variant 1,Financial Manager
263,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/18 22:30:00.000,2011/02/18 22:30:00.000,Variant 1,Financial Manager
263,Pay invoice,Karalda Nimwada,2011/02/18 22:44:00.000,2011/02/18 22:56:00.000,Variant 1,Financial Manager
263,End,End,2011/02/18 22:56:00.000,2011/02/18 22:56:00.000,Variant 1,End
260,Create Purchase Requisition,Kim Passa,2011/02/05 07:55:00.000,2011/02/05 08:13:00.000,Variant 5,Requester
260,Create Request for Quotation Requester,Fjodor Kowalski,2011/02/05 11:35:00.000,2011/02/05 11:49:00.000,Variant 5,Requester
260,Analyze Request for Quotation,Karel de Groot,2011/02/14 16:40:00.000,2011/02/14 17:02:00.000,Variant 5,Purchasing Agent
260,End,End,2011/02/14 17:02:00.000,2011/02/14 17:02:00.000,Variant 5,End
1725,Create Purchase Requisition,Fjodor Kowalski,2011/09/06 21:50:00.000,2011/09/06 22:17:00.000,Variant 3,Requester
1725,Analyze Purchase Requisition,Heinz Gutschmidt,2011/09/07 15:38:00.000,2011/09/07 15:43:00.000,Variant 3,Requester Manager
1725,End,End,2011/09/07 15:43:00.000,2011/09/07 15:43:00.000,Variant 3,End
1722,Create Purchase Requisition,Clement Duchot,2011/09/06 09:37:00.000,2011/09/06 10:22:00.000,Variant 23,Requester
1722,Create Request for Quotation Requester,Penn Osterwalder,2011/09/06 12:44:00.000,2011/09/06 12:55:00.000,Variant 23,Requester
1722,Analyze Request for Quotation,Magdalena Predutta,2011/09/11 05:55:00.000,2011/09/11 06:06:00.000,Variant 23,Purchasing Agent
1722,Amend Request for Quotation Requester,Clement Duchot,2011/09/11 06:47:00.000,2011/09/11 06:55:00.000,Variant 23,Requester Manager
1722,Analyze Request for Quotation,Magdalena Predutta,2011/09/11 11:37:00.000,2011/09/11 12:07:00.000,Variant 23,Purchasing Agent
1722,Amend Request for Quotation Requester,Alberto Duport,2011/09/11 12:56:00.000,2011/09/11 13:09:00.000,Variant 23,Requester Manager
1722,Analyze Request for Quotation,Francois de Perrier,2011/09/14 20:27:00.000,2011/09/14 20:55:00.000,Variant 23,Purchasing Agent
1722,End,End,2011/09/14 20:55:00.000,2011/09/14 20:55:00.000,Variant 23,End
756,Create Purchase Requisition,Esmana Liubiata,2011/04/19 21:03:00.000,2011/04/19 21:31:00.000,Variant 3,Requester
756,Analyze Purchase Requisition,Maris Freeman,2011/04/20 20:25:00.000,2011/04/20 20:34:00.000,Variant 3,Requester Manager
756,End,End,2011/04/20 20:34:00.000,2011/04/20 20:34:00.000,Variant 3,End
755,Create Purchase Requisition,Kim Passa,2011/04/19 18:39:00.000,2011/04/19 19:34:00.000,Variant 10,Requester
755,Create Request for Quotation Requester,Christian Francois,2011/04/19 23:55:00.000,2011/04/20 00:11:00.000,Variant 10,Requester
755,Analyze Request for Quotation,Francois de Perrier,2011/04/23 10:26:00.000,2011/04/23 10:50:00.000,Variant 10,Purchasing Agent
755,Amend Request for Quotation Requester,Anna Kaufmann,2011/04/23 11:45:00.000,2011/04/23 11:53:00.000,Variant 10,Requester Manager
755,Analyze Request for Quotation,Karel de Groot,2011/04/25 10:57:00.000,2011/04/25 11:25:00.000,Variant 10,Purchasing Agent
755,Amend Request for Quotation Requester,Esmana Liubiata,2011/04/25 12:21:00.000,2011/04/25 12:33:00.000,Variant 10,Requester Manager
755,Analyze Request for Quotation,Francois de Perrier,2011/06/14 12:49:00.000,2011/06/14 13:12:00.000,Variant 10,Purchasing Agent
755,Send Request for Quotation to Supplier,Francois de Perrier,2011/06/15 20:56:00.000,2011/06/15 21:16:00.000,Variant 10,Purchasing Agent
755,Create Quotation comparison Map,Francois de Perrier,2011/06/16 04:48:00.000,2011/06/16 06:15:00.000,Variant 10,Purchasing Agent
755,Analyze Quotation comparison Map,Immanuel Karagianni,2011/06/16 12:58:00.000,2011/06/16 13:12:00.000,Variant 10,Requester
755,Choose best option,Clement Duchot,2011/06/16 13:12:00.000,2011/06/16 13:12:00.000,Variant 10,Requester
755,Settle conditions with supplier,Magdalena Predutta,2011/06/16 18:53:00.000,2011/06/16 23:03:00.000,Variant 10,Purchasing Agent
755,Create Purchase Order,Magdalena Predutta,2011/06/17 01:36:00.000,2011/06/17 01:48:00.000,Variant 10,Purchasing Agent
755,Confirm Purchase Order,Carmen Finacse,2011/07/03 02:55:00.000,2011/07/03 03:28:00.000,Variant 10,Supplier
755,Deliver Goods Services,Kiu Kan,2011/07/03 21:20:00.000,2011/07/05 09:14:00.000,Variant 10,Supplier
755,Release Purchase Order,Immanuel Karagianni,2011/07/05 17:01:00.000,2011/07/05 17:02:00.000,Variant 10,Requester
755,Approve Purchase Order for payment,Magdalena Predutta,2011/07/05 20:11:00.000,2011/07/05 20:12:00.000,Variant 10,Purchasing Agent
755,Send invoice,Sean Manney,2011/07/10 22:56:00.000,2011/07/10 22:56:00.000,Variant 10,Supplier
755,Release Supplier's Invoice,Pedro Alvares,2011/07/11 13:23:00.000,2011/07/11 13:30:00.000,Variant 10,Financial Manager
755,Authorize Supplier's Invoice payment,Pedro Alvares,2011/07/11 13:30:00.000,2011/07/11 13:30:00.000,Variant 10,Financial Manager
755,Pay invoice,Karalda Nimwada,2011/07/11 13:46:00.000,2011/07/11 13:55:00.000,Variant 10,Financial Manager
755,End,End,2011/07/11 13:55:00.000,2011/07/11 13:55:00.000,Variant 10,End
754,Create Purchase Requisition,Penn Osterwalder,2011/04/19 17:23:00.000,2011/04/19 17:33:00.000,Variant 4,Requester
754,Analyze Purchase Requisition,Heinz Gutschmidt,2011/04/20 10:04:00.000,2011/04/20 10:11:00.000,Variant 4,Requester Manager
754,Create Request for Quotation Requester Manager,Maris Freeman,2011/04/20 10:15:00.000,2011/04/20 10:18:00.000,Variant 4,Requester Manager
754,Analyze Request for Quotation,Francois de Perrier,2011/04/23 20:57:00.000,2011/04/23 21:21:00.000,Variant 4,Purchasing Agent
754,End,End,2011/04/23 21:21:00.000,2011/04/23 21:21:00.000,Variant 4,End
753,Create Purchase Requisition,Elvira Lores,2011/04/19 14:34:00.000,2011/04/19 14:50:00.000,Variant 3,Requester
753,Analyze Purchase Requisition,Heinz Gutschmidt,2011/04/20 05:28:00.000,2011/04/20 05:36:00.000,Variant 3,Requester Manager
753,End,End,2011/04/20 05:36:00.000,2011/04/20 05:36:00.000,Variant 3,End
751,Create Purchase Requisition,Esmana Liubiata,2011/04/19 11:22:00.000,2011/04/19 11:41:00.000,Variant 13,Requester
751,Analyze Purchase Requisition,Francis Odell,2011/04/20 09:58:00.000,2011/04/20 10:02:00.000,Variant 13,Requester Manager
